CUSTOMERID,GENDER,SENIORCITIZEN,PARTNER,DEPENDENTS,TENURE,PHONESERVICE,MULTIPLELINES,INTERNETSERVICE,ONLINESECURITY,ONLINEBACKUP,DEVICEPROTECTION,TECHSUPPORT,STREAMINGTV,STREAMINGMOVIES,CONTRACT,PAPERLESSBILLING,PAYMENTMETHOD,MONTHLYCHARGES,TOTALCHARGES,CHURN
676,1,-0.440327089412664,False,False,-0.5876006952326126,True,0,0,2,0,0,0,0,0,0,False,2,-0.5118432673700231,-0.6214127390876912,True
2721,0,-0.440327089412664,True,True,1.1236456783724194,True,2,1,2,2,2,2,2,2,2,False,1,1.6770399285163369,1.974379889949744,False
6173,1,-0.440327089412664,True,False,1.6125732136881425,True,2,2,1,1,1,1,1,1,2,False,1,-1.3295581742615106,-0.18044586771993196,False
1190,1,-0.440327089412664,False,False,0.2680224915699033,True,0,2,1,1,1,1,1,1,1,False,3,-1.4924363467724167,-0.658318070543332,False
2172,0,-0.440327089412664,True,False,1.082901717096109,True,0,1,2,0,2,0,0,0,1,True,1,0.5468648539508664,1.0395036514021887,False
3966,1,-0.440327089412664,True,True,-1.2395040756535771,True,0,1,0,0,0,0,0,0,0,False,3,0.17124784387469535,-0.9438766573295073,False
2715,1,2.271039016322759,False,False,-1.2802480369298874,True,0,1,0,0,0,0,0,0,0,False,2,0.14299346701055832,-0.9768774797190105,True
4467,1,-0.440327089412664,True,True,-0.506112772679992,True,0,1,0,0,0,0,2,2,0,True,2,0.8443668221085419,-0.22357194243348721,True
6355,0,-0.440327089412664,False,False,-1.076528230548336,True,2,1,0,0,0,0,2,2,0,True,0,0.95572230739661,-0.7707105772776359,True
4482,1,-0.440327089412664,False,False,1.5718292524118322,True,2,1,0,0,2,2,0,0,2,True,1,0.7180531373041658,1.7156455010416678,False
5637,0,-0.440327089412664,True,False,-0.3431369275747509,True,2,0,2,2,2,0,0,0,0,False,3,0.04992022557575495,-0.31935374110676434,False
4368,1,2.271039016322759,True,False,1.4088534073065913,True,2,1,0,0,0,0,2,2,0,True,1,0.9922867951031402,1.6746150667873392,False
3736,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,0,0,0,0,2,0,True,3,0.5335686766030371,-0.971693527004082,True
5470,0,-0.440327089412664,True,True,0.6347181430566958,True,2,1,0,0,0,0,0,2,1,True,3,0.5734572086465244,0.77059989142355,True
6994,0,-0.440327089412664,True,False,0.18653456901728277,True,2,0,0,2,0,2,0,2,1,False,3,0.24271479711927632,0.16548922366522073,False
5627,1,-0.440327089412664,False,False,-0.8728084241667845,False,1,0,0,2,2,0,0,0,0,False,3,-1.000477784902741,-0.8381460813182182,False
3058,1,-0.440327089412664,True,False,-1.1987601143772668,True,0,2,1,1,1,1,1,1,0,True,1,-1.4708300585821945,-0.984796794717561,True
3239,0,-0.440327089412664,True,False,-0.5876006952326126,True,0,1,0,0,2,0,2,2,0,True,1,1.0354993714835847,-0.2372708132248518,False
6820,1,-0.440327089412664,True,True,0.7162060656093164,True,0,0,0,0,0,0,0,0,1,True,0,-0.6647493068700573,-0.023140477038416648,False
6243,0,-0.440327089412664,True,True,1.4088534073065913,True,2,1,2,0,2,2,2,2,1,True,2,1.4825833348043371,2.2051871123169717,False
6244,0,-0.440327089412664,True,False,-0.3023929662984406,True,0,0,2,2,0,2,0,2,0,True,3,0.2078123315812251,-0.19659332894260323,False
896,0,2.271039016322759,False,False,-1.2395040756535771,True,2,1,0,0,2,0,0,0,0,True,2,0.4571156568530201,-0.9413839481516906,True
3834,1,-0.440327089412664,False,False,-0.9542963467194051,True,0,2,1,1,1,1,1,1,0,False,1,-1.499084435446331,-0.927640958613816,False
1174,0,-0.440327089412664,False,True,-0.9135523854430948,False,1,0,2,2,0,2,0,0,1,False,3,-0.8159933242016129,-0.8258369510419196,False
5879,0,-0.440327089412664,True,False,1.5310852911355222,True,0,2,1,1,1,1,1,1,2,False,1,-1.494098368940895,-0.4213121642914459,False
481,1,-0.440327089412664,False,False,-0.9542963467194051,True,0,0,2,0,2,2,0,2,0,True,0,0.11473909014642174,-0.7528204255678184,False
4047,0,-0.440327089412664,False,False,-1.1580161531009565,True,0,2,1,1,1,1,1,1,0,True,1,-1.4841262359300234,-0.9771642515713258,False
4695,0,-0.440327089412664,False,False,-1.2395040756535771,True,0,0,2,0,0,0,0,0,0,False,3,-0.46032058014718524,-0.9530754159768487,False
6307,0,-0.440327089412664,False,True,-1.2802480369298874,True,0,1,0,0,0,0,0,2,0,False,2,0.4604397011899776,-0.9726641394273026,True
1068,1,-0.440327089412664,False,False,-0.5468567339563023,False,1,0,0,0,0,0,0,0,0,True,0,-1.3179240190821602,-0.800733384277712,False
3355,1,-0.440327089412664,True,True,-1.0357842692720256,True,0,2,1,1,1,1,1,1,0,True,0,-1.4808021915930663,-0.9302880834044179,False
4930,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,0,0,0,0,0,0,0,True,2,-0.7279061492722454,-0.9884365913046386,True
6145,1,2.271039016322759,False,False,-1.2802480369298874,True,0,0,0,0,0,0,0,0,0,False,2,-0.6913416615657154,-0.9879512850930283,False
3154,0,-0.440327089412664,True,True,-0.9542963467194051,True,0,2,1,1,1,1,1,1,1,False,3,-1.4808021915930663,-0.9313248739474036,False
2686,0,-0.440327089412664,False,False,-1.1987601143772668,False,1,0,2,0,0,2,0,0,0,False,3,-1.0154359844190488,-0.9458840602957138,True
3637,0,-0.440327089412664,False,False,-0.9542963467194051,False,1,0,2,0,2,2,2,2,0,False,3,-0.20935523270691173,-0.7691884805230399,True
3017,0,-0.440327089412664,False,False,-1.1172721918246462,True,0,0,2,0,2,0,0,0,0,False,1,-0.29910442980475804,-0.8748308190413089,False
3034,0,-0.440327089412664,True,True,0.9606698332671781,True,0,1,0,0,0,0,2,2,1,False,0,0.8011542457280975,1.1844557930608954,False
3124,0,-0.440327089412664,False,True,-0.5876006952326126,True,2,0,2,0,0,0,0,0,0,False,3,-0.23760960957104854,-0.5693967369523647,False
4005,1,2.271039016322759,False,False,0.6754621043330061,True,2,1,0,0,0,0,2,2,0,True,2,1.0438094823259778,1.074269223652093,True
4175,1,-0.440327089412664,True,False,1.5310852911355222,True,2,0,2,2,2,2,2,0,2,False,3,0.47705992287476395,1.4352708669704213,False
6940,0,-0.440327089412664,False,False,1.6125732136881425,True,2,1,0,2,2,2,2,2,2,True,1,1.4377087362554137,2.436810531494634,False
3131,0,2.271039016322759,False,False,-1.076528230548336,True,0,1,0,0,2,0,0,0,0,False,2,0.3191678168692938,-0.8158440549573976,True
5121,1,2.271039016322759,True,False,-0.6283446565089229,True,2,1,0,0,0,0,2,2,0,True,2,0.9972728616085759,-0.31739045688706796,False
4753,1,-0.440327089412664,True,False,-0.13941712119319946,False,1,0,0,0,0,0,2,2,0,True,2,-0.6281848191635273,-0.4195253550577896,False
3193,0,-0.440327089412664,True,False,-1.076528230548336,True,2,1,0,2,2,0,2,2,0,True,2,1.346297516989089,-0.7668281275847532,True
1357,1,-0.440327089412664,True,False,1.24587756220135,True,2,1,0,0,2,0,2,2,2,False,2,1.2565483198912426,1.7706836373129315,False
3242,1,-0.440327089412664,True,False,-0.6690886177852331,True,2,1,0,0,0,0,0,0,0,True,0,0.3008855730160285,-0.4407905908756245,True
6207,1,-0.440327089412664,False,False,1.082901717096109,True,0,0,0,0,2,0,0,2,1,True,0,-0.1146199691036296,0.6009853704657361,False
5246,0,-0.440327089412664,False,False,-1.1987601143772668,True,0,0,0,0,2,0,2,0,0,False,2,-0.24093365390800586,-0.9361338173169971,False
5255,0,-0.440327089412664,False,False,-0.9950403079957154,False,1,0,0,2,0,0,0,0,0,True,3,-1.1816382012669122,-0.9072360383529268,False
6325,0,2.271039016322759,True,False,-1.0357842692720256,True,2,1,0,0,0,0,0,2,0,True,2,0.6565583170704561,-0.7219814217573068,True
2284,0,-0.440327089412664,False,False,1.4495973685829016,True,0,2,1,1,1,1,1,1,2,False,1,-1.5024084797832884,-0.37132562449558076,False
1798,0,-0.440327089412664,True,True,1.4495973685829016,True,2,1,2,0,2,2,2,2,2,False,1,1.5606983767228326,2.3065278730505123,False
2576,0,2.271039016322759,True,False,0.797693988161937,True,2,1,0,2,2,0,2,2,1,True,2,1.3861860490325761,1.4729262171167328,False
6291,1,-0.440327089412664,True,True,1.6125732136881425,True,2,1,2,2,0,2,2,2,2,True,1,1.4260745810760636,2.4867529525439886,False
4173,0,-0.440327089412664,True,False,-0.01718523736426863,True,0,2,1,1,1,1,1,1,1,False,3,-1.5123806127941604,-0.7456511292599384,False
5276,0,-0.440327089412664,True,False,1.6125732136881425,True,0,2,1,1,1,1,1,1,2,False,0,-1.4874502802669807,-0.37926699886738635,False
2020,1,-0.440327089412664,True,True,-1.2802480369298874,True,0,1,0,0,0,0,0,0,0,True,1,0.17124784387469535,-0.9765024703736753,False
1742,1,-0.440327089412664,True,True,0.3902543753988342,True,0,0,2,0,0,2,0,2,1,False,1,-0.03650492718513379,0.21179184812749813,False
6013,0,-0.440327089412664,False,False,-0.3023929662984406,True,2,2,1,1,1,1,1,1,2,False,1,-1.3312201964299892,-0.7020176889615178,True
3822,1,-0.440327089412664,False,False,0.512486259227765,True,0,0,2,0,0,0,0,0,0,True,0,-0.461982602315664,0.00672791434887442,False
2398,0,-0.440327089412664,True,True,0.4309983366751445,False,1,0,2,0,2,2,2,2,1,True,1,-0.14619839030472373,0.15761402741318026,False
6747,1,-0.440327089412664,True,False,0.18653456901728277,True,2,0,2,0,2,0,2,2,1,False,3,0.48038396721172105,0.27728612732163915,False
1973,0,2.271039016322759,False,False,-0.506112772679992,True,2,1,0,0,0,0,0,2,0,True,1,0.6981088712824219,-0.24521218759665736,True
3728,0,-0.440327089412664,False,False,-1.1580161531009565,False,1,0,0,0,0,0,0,0,0,True,2,-1.3411923294408608,-0.9691566990797551,True
3341,1,-0.440327089412664,True,False,1.24587756220135,True,0,1,2,2,2,2,2,2,2,True,1,1.5058516451630375,1.9511072511657028,False
294,1,-0.440327089412664,False,False,-1.1987601143772668,True,0,1,0,0,0,0,2,2,0,False,3,0.8609870437933281,-0.9025153324763533,False
4971,1,-0.440327089412664,True,True,1.368109446030281,True,2,2,1,1,1,1,1,1,2,True,1,-1.3129379525767242,-0.2695436762969395,False
6254,1,-0.440327089412664,False,False,-0.18016108246950976,True,2,1,0,2,2,0,2,2,0,True,2,1.359593694336918,0.30715451870893007,True
821,0,2.271039016322759,False,False,-0.9950403079957154,True,2,1,0,0,0,0,0,2,0,False,2,0.6781646052606785,-0.7004073547139016,False
6577,1,-0.440327089412664,False,True,1.5718292524118322,True,2,2,1,1,1,1,1,1,2,False,3,-1.344516373777818,-0.27737475380246995,False
915,1,-0.440327089412664,False,False,-1.2802480369298874,False,1,0,0,0,0,0,0,0,0,True,2,-1.3478404181147754,-0.9966647375287594,True
4151,0,-0.440327089412664,True,True,1.6125732136881425,True,2,2,1,1,1,1,1,1,2,False,0,-1.3195860412506386,-0.18770340152083206,False
5061,1,2.271039016322759,True,False,-0.6690886177852331,True,0,0,2,2,0,0,0,0,0,True,0,-0.34065498401672384,-0.6433397561031766,False
4416,1,-0.440327089412664,True,False,1.368109446030281,True,2,1,2,2,2,2,0,0,2,False,3,1.0571056596738067,1.826935039113221,False
5404,0,-0.440327089412664,False,False,-0.8728084241667845,True,2,1,0,0,0,0,0,0,0,True,2,0.3889727479453962,-0.6376704971766376,True
4381,1,-0.440327089412664,False,False,0.7569500268856267,True,2,0,2,2,2,2,2,0,1,True,1,0.5435408096139093,0.8130641849394548,False
5412,0,-0.440327089412664,False,True,-0.9950403079957154,False,1,0,2,0,0,0,0,2,0,True,2,-0.874164100098365,-0.8614187201022596,False
4954,1,-0.440327089412664,False,False,-0.7505765403378537,True,0,1,0,0,0,0,2,2,0,True,2,0.9341160192063881,-0.41729735835903303,False
1177,0,-0.440327089412664,False,False,-1.1580161531009565,True,2,1,0,2,0,2,0,2,0,True,2,0.9540602852281315,-0.8475654336981098,True
2076,0,-0.440327089412664,False,False,1.5310852911355222,True,2,0,2,2,2,0,2,2,2,False,3,0.6615443835758922,1.635812629231767,False
6865,0,-0.440327089412664,False,True,1.5310852911355222,True,2,0,2,2,0,2,0,0,2,False,2,0.03994809256488325,1.1507049519807218,False
275,0,2.271039016322759,True,False,0.8791819107145575,True,2,1,0,2,0,0,2,2,1,True,1,1.2199838321847127,1.3631808351730308,True
417,1,-0.440327089412664,False,True,-0.18016108246950976,True,0,1,2,0,0,0,0,0,0,True,0,0.3357880385540801,-0.09474520262419675,True
961,1,-0.440327089412664,False,False,-0.3431369275747509,True,0,2,1,1,1,1,1,1,2,False,3,-1.4641819699082799,-0.7924831786803362,False
4266,0,-0.440327089412664,True,False,1.4903413298592119,True,0,0,0,2,0,0,0,2,2,True,1,-0.11129592476667229,0.8152701222649563,False
4793,1,-0.440327089412664,True,True,0.3902543753988342,True,0,0,2,2,0,0,0,0,0,False,3,-0.3423170061852024,0.007875001758135184,False
3737,0,2.271039016322759,False,False,-1.2395040756535771,True,0,1,0,0,0,0,0,0,0,True,2,0.15961368869534465,-0.9492812037769861,True
284,0,2.271039016322759,False,False,0.2680224915699033,True,2,1,0,0,2,0,2,2,0,True,2,1.1618130562879607,0.773269075587407,False
5267,1,-0.440327089412664,True,True,0.512486259227765,True,2,1,0,2,2,2,2,2,2,True,0,1.4942174899836873,1.1547418172863892,False
6912,1,-0.440327089412664,True,True,1.6125732136881425,True,2,0,2,2,2,2,2,0,2,True,0,0.5335686766030371,1.5195156134313252,False
395,0,-0.440327089412664,False,False,0.22727853029359305,True,0,2,1,1,1,1,1,1,2,False,3,-1.4791401694245876,-0.679539187614657,False
4094,1,-0.440327089412664,True,False,1.6125732136881425,True,2,0,2,2,2,2,0,0,2,True,0,0.09978089063011394,1.1123878206367597,False
1753,1,-0.440327089412664,False,False,-1.2802480369298874,True,2,2,1,1,1,1,1,1,0,True,3,-1.35448850678869,-0.9967529750217794,True
1782,1,-0.440327089412664,True,True,1.6125732136881425,True,0,2,1,1,1,1,1,1,2,True,1,-1.495760391109374,-0.3832376860532891,False
726,1,-0.440327089412664,True,False,0.9199258719908678,True,2,2,1,1,1,1,1,1,2,False,0,-1.2996417752288951,-0.37044324956538016,False
510,0,-0.440327089412664,True,True,0.7569500268856267,False,1,0,0,0,2,2,2,2,1,True,2,-0.28747027462540753,0.2716168683951,False
2810,1,-0.440327089412664,False,False,1.24587756220135,True,0,0,2,2,2,2,2,2,2,True,0,0.7280252703150375,1.335121312392651,False
2612,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,False,3,-1.4758161250876303,-0.9983633092693955,False
5771,0,-0.440327089412664,True,True,-0.38388088885106114,True,0,2,1,1,1,1,1,1,2,True,3,-1.5007464576148097,-0.8081453336913972,False
4738,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,0,2,0,0,0,0,0,False,2,-0.47361675749501453,-0.9850615071966212,True
6799,0,-0.440327089412664,False,False,-1.2395040756535771,True,2,0,0,0,0,2,0,0,0,True,3,-0.34730307269063826,-0.9557225407674506,False
2552,0,2.271039016322759,False,False,0.797693988161937,True,2,1,2,2,2,0,2,2,0,False,1,1.4393707584238922,1.568862431402795,False
6038,0,-0.440327089412664,False,False,0.1457906077409725,True,2,0,2,0,0,0,0,0,1,False,3,-0.34397902835368094,-0.171975068390006,False
5496,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,0,0,0,0,0,0,0,False,3,-0.6464670630167922,-0.9873556820151429,False
6647,0,-0.440327089412664,False,False,-0.18016108246950976,True,2,0,2,0,2,0,0,0,1,False,3,-0.1927350110221254,-0.27744093192223496,False
2060,0,-0.440327089412664,True,True,-1.0357842692720256,True,0,0,2,2,2,0,2,0,1,False,2,0.15462762218990903,-0.7968950533313393,False
4679,1,-0.440327089412664,False,False,-0.7505765403378537,True,2,1,0,2,0,0,2,2,0,True,2,1.1884054109836186,-0.38284061733469893,True
3023,1,2.271039016322759,True,False,1.6125732136881425,False,1,0,2,2,2,2,2,2,2,True,1,0.005045627026832042,0.9982746827885648,False
2970,0,-0.440327089412664,True,True,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,True,3,-1.472492080750673,-0.9983191905228855,True
4138,0,-0.440327089412664,False,False,-0.9135523854430948,True,0,2,1,1,1,1,1,1,0,False,3,-1.5273388123104679,-0.9353617392530715,False
1145,1,-0.440327089412664,False,False,0.3902543753988342,True,0,2,1,1,1,1,1,1,1,False,0,-1.495760391109374,-0.6323983069686889,False
913,0,-0.440327089412664,False,False,-1.0357842692720256,False,1,0,0,0,0,0,0,0,0,False,0,-1.3212480634191175,-0.9235599745616382,False
2071,1,-0.440327089412664,False,False,-1.1580161531009565,True,0,1,0,0,2,0,0,0,0,True,0,0.3324639942171226,-0.8653452885416523,True
166,1,-0.440327089412664,True,True,1.6125732136881425,True,2,1,2,2,2,2,2,2,2,True,1,1.6454615073152428,2.5479677133266567,False
3960,0,-0.440327089412664,True,False,-0.506112772679992,False,1,0,0,0,0,0,0,0,0,True,2,-1.3411923294408608,-0.7943582254070125,True
3952,1,-0.440327089412664,False,False,1.24587756220135,True,0,1,2,2,2,2,2,2,2,False,1,1.4759352461304225,2.1028977985334647,False
14,0,-0.440327089412664,False,False,0.9606698332671781,False,1,0,2,2,2,2,0,0,2,False,0,-0.6564391960276642,0.12212049584586022,False
2971,0,-0.440327089412664,False,True,-1.1172721918246462,True,0,0,0,0,0,2,0,0,0,True,3,-0.4586585579787067,-0.8808309685666732,False
5890,0,-0.440327089412664,True,False,1.6125732136881425,True,2,1,0,2,2,2,2,2,2,True,0,1.5174858003423883,2.5144154066057784,False
2869,1,2.271039016322759,True,True,1.4495973685829016,True,2,1,0,2,2,0,0,0,0,True,2,0.6598823614074136,1.5001695430866768,False
3676,1,-0.440327089412664,True,True,1.4088534073065913,True,0,0,2,2,0,2,0,0,1,False,3,-0.1578325454840742,0.7547612614264491,False
3203,1,-0.440327089412664,True,True,-0.9950403079957154,True,0,0,0,0,0,0,0,0,0,False,0,-0.6697353733754932,-0.8444991808156627,False
1027,1,-0.440327089412664,True,True,0.797693988161937,True,2,1,0,2,0,2,0,2,0,True,0,0.9457501743857384,1.0360844485476612,False
2835,0,-0.440327089412664,True,True,-0.5876006952326126,True,0,2,1,1,1,1,1,1,0,True,3,-1.4808021915930663,-0.8300282319603725,False
406,0,-0.440327089412664,True,True,1.082901717096109,True,2,2,1,1,1,1,1,1,2,False,3,-1.3079518860712882,-0.3305599027203122,False
1734,0,-0.440327089412664,False,False,1.1236456783724194,True,0,2,1,1,1,1,1,1,2,False,3,-1.4691680364137156,-0.5251456342028037,False
5785,1,-0.440327089412664,False,False,-1.0357842692720256,True,2,1,0,0,0,0,2,2,0,True,2,0.974004551249875,-0.697958764282595,False
6739,1,-0.440327089412664,True,True,1.082901717096109,False,1,0,2,0,2,0,0,0,1,False,3,-0.997153740565784,-0.13367999641929915,False
4137,1,-0.440327089412664,False,False,0.5532302205040753,False,1,0,2,0,2,2,2,2,2,True,0,-0.13456423512537324,0.26916827796379345,False
3839,1,-0.440327089412664,False,False,-1.1172721918246462,True,0,0,0,2,0,0,0,0,0,True,2,-0.44702440279935624,-0.8916400614616308,False
2303,1,2.271039016322759,True,False,1.082901717096109,False,1,0,2,0,2,2,2,2,2,True,1,-0.024870772005783543,0.7074659651676958,False
1441,0,-0.440327089412664,True,False,1.5310852911355222,True,2,0,0,2,2,2,2,2,2,True,0,0.6648684279128493,1.6033853505468942,False
2567,0,-0.440327089412664,False,False,-0.7505765403378537,True,0,1,0,0,0,0,0,0,0,True,1,0.20615030941274656,-0.6041181904557591,True
300,0,-0.440327089412664,False,False,0.4717422979514547,True,2,0,0,0,0,0,0,0,0,True,3,-0.48691293484284354,-0.06361942696137005,False
1670,0,-0.440327089412664,True,False,1.2866215234776603,True,2,1,2,0,2,0,2,0,2,True,1,0.9906247729346612,1.6171283400847687,False
4797,0,-0.440327089412664,True,True,1.0421577558197987,False,1,0,2,0,2,2,2,2,2,False,3,-0.1678046784949459,0.5916542555788645,False
4388,0,2.271039016322759,True,False,0.5532302205040753,True,2,1,0,0,0,2,2,2,1,False,2,1.178433277972747,1.0899754974096643,False
1838,1,2.271039016322759,True,False,1.0421577558197987,True,2,1,0,2,0,0,2,2,0,True,2,1.1335586794238242,1.5430088459479168,False
5781,0,-0.440327089412664,True,False,1.6125732136881425,True,2,1,0,2,0,0,2,2,2,True,1,1.0936701473803367,2.0234619954421533,False
6798,0,2.271039016322759,False,False,-0.09867315991688919,False,1,0,0,0,2,0,2,0,0,True,2,-0.8143313020331343,-0.48987269636803393,True
5269,1,2.271039016322759,False,False,-0.8728084241667845,True,2,0,2,2,0,0,0,0,0,False,0,-0.15118445681015957,-0.7148783035691918,False
6693,0,2.271039016322759,False,False,0.06430268518835193,False,1,0,0,2,2,0,2,2,0,True,2,-0.2841462302884502,-0.22824852956355043,False
3264,1,-0.440327089412664,False,False,0.8791819107145575,False,1,0,2,2,0,0,0,2,2,False,0,-0.6182126861526555,0.06558232219325554,False
2322,0,-0.440327089412664,False,False,-1.1987601143772668,False,1,0,0,2,0,0,2,2,0,True,2,-0.47195473532653576,-0.9388250608541089,True
5652,0,-0.440327089412664,True,True,1.6125732136881425,True,2,2,1,1,1,1,1,1,2,False,3,-1.3262341299245533,-0.1871077984429466,False
1984,0,-0.440327089412664,True,True,0.3087664528462136,True,2,1,0,0,2,2,0,0,0,True,2,0.6665304500813278,0.44990072304213524,True
2381,0,-0.440327089412664,True,True,-1.2395040756535771,True,0,0,0,0,0,0,2,2,0,False,3,0.02997595955401154,-0.9480899976212154,True
521,1,-0.440327089412664,True,True,0.8791819107145575,True,2,0,0,0,2,0,0,2,2,False,1,-0.04813908236448427,0.49668865371602294,False
1116,0,-0.440327089412664,False,False,-0.7505765403378537,True,0,0,2,0,0,0,0,0,0,False,0,-0.4885749570113221,-0.6943410270687723,False
1285,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,0,0,0,0,0,0,False,2,0.18953008772796023,-0.97625981726787,True
2115,0,-0.440327089412664,False,False,-0.9135523854430948,True,2,1,0,2,2,0,0,2,0,True,2,0.9989348837770544,-0.5867133449575519,True
243,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,0,2,0,0,0,0,0,0,False,2,-0.48691293484284354,-0.9852379821826613,False
5131,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,False,3,-1.4974224132778524,-0.9986500811217108,True
3427,1,-0.440327089412664,False,False,0.9606698332671781,True,2,0,2,2,0,2,0,0,1,True,0,-0.0049265059840396625,0.6098311791409974,False
6449,0,-0.440327089412664,True,False,1.4495973685829016,True,0,0,2,2,0,2,2,2,2,True,0,0.4920181223910713,1.426138286442845,False
2389,0,-0.440327089412664,True,True,-0.7505765403378537,True,0,2,1,1,1,1,1,1,1,True,3,-1.5057325241202457,-0.8873605430501578,False
6993,1,-0.440327089412664,True,True,1.4495973685829016,True,0,1,2,0,0,2,2,2,2,True,2,1.155164967614046,1.9344744837314216,False
362,1,2.271039016322759,True,False,0.9199258719908678,True,2,1,0,0,0,0,0,0,0,True,2,0.30587163952146457,0.780504550015052,False
4623,0,-0.440327089412664,False,False,-0.6690886177852331,False,1,0,2,0,0,0,2,0,0,True,2,-0.860867922750536,-0.7142385817447963,False
1850,1,2.271039016322759,False,False,-0.9542963467194051,True,0,1,0,0,0,0,0,2,0,True,2,0.49035610022259274,-0.6903482805096146,False
5449,1,-0.440327089412664,True,True,-0.7505765403378537,True,0,0,2,2,0,0,2,0,0,True,2,0.021665848711618373,-0.5937061662793918,True
646,1,2.271039016322759,True,False,1.0421577558197987,True,2,1,0,0,2,0,2,2,0,True,2,1.1269105907499095,1.557082726084617,True
2199,1,-0.440327089412664,False,False,0.8384379494382472,False,1,0,2,2,0,0,0,2,0,True,0,-0.6148886418156984,0.11627476193328114,False
911,1,-0.440327089412664,True,False,1.5310852911355222,True,2,1,2,2,2,0,2,0,2,True,1,1.1485168789401314,2.0564628178316573,False
624,0,2.271039016322759,True,True,-0.7505765403378537,True,2,1,0,0,0,0,2,2,0,True,2,1.0305133049781485,-0.4133928492928953,False
431,1,-0.440327089412664,True,True,-0.42462485012737144,True,0,0,2,0,2,2,2,0,1,True,0,0.08980875761924224,-0.32614802806930915,True
3971,0,-0.440327089412664,True,False,-0.9135523854430948,True,2,1,2,0,0,0,0,0,0,True,1,0.4438194795051913,-0.6697889446359401,False
4387,0,-0.440327089412664,True,True,-0.13941712119319946,True,2,2,1,1,1,1,1,1,2,False,3,-1.286345597881066,-0.7018191546022227,False
5436,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,0,0,0,0,0,0,True,2,0.15961368869534465,-0.9766568859864604,True
67,1,-0.440327089412664,True,False,0.6754621043330061,True,2,0,2,0,2,2,2,2,1,False,2,0.6499102283965414,0.7835708028974991,True
209,0,2.271039016322759,True,False,1.4495973685829016,True,2,1,0,2,0,0,2,2,0,True,2,1.1767712558042684,2.0154985616970933,True
1904,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,0,0,0,2,0,0,False,2,0.44049543516823375,-0.9729288519063627,True
3988,0,-0.440327089412664,False,False,-0.09867315991688919,False,1,0,0,0,0,2,0,2,1,True,1,-0.8126692798646555,-0.4836519531101196,False
1526,0,-0.440327089412664,True,False,1.6125732136881425,True,2,0,2,2,2,2,2,0,2,False,1,0.4787219450432425,1.3758870341679195,False
2699,0,-0.440327089412664,False,False,-0.9135523854430948,True,0,2,1,1,1,1,1,1,0,True,3,-1.4591959034028439,-0.8983902296776655,False
819,1,-0.440327089412664,False,False,-1.0357842692720256,True,2,1,0,0,0,0,0,0,0,False,2,0.2925754621736353,-0.777946051705281,True
2982,0,-0.440327089412664,False,False,-0.9542963467194051,True,2,1,0,0,0,0,0,0,0,True,2,0.33080197204864403,-0.6956204707175633,True
1005,0,-0.440327089412664,False,True,-1.2802480369298874,True,0,0,2,0,0,0,0,0,0,False,3,-0.4952230456852367,-0.9853482790489364,False
5867,0,-0.440327089412664,False,False,-0.506112772679992,True,2,0,0,2,0,2,0,2,0,True,1,0.13634537833664417,-0.40278229075723293,False
457,0,-0.440327089412664,False,False,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,True,3,-1.4808021915930663,-0.9984294873891606,False
1698,0,-0.440327089412664,False,False,-0.13941712119319946,True,2,1,0,0,0,0,0,0,0,True,1,0.3723525262606099,-0.030023001493981436,False
6122,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,1,0,0,0,2,0,0,0,False,2,0.30587163952146457,-0.974715661140019,False
439,1,-0.440327089412664,False,False,-1.1987601143772668,True,0,1,2,0,0,2,0,0,0,True,3,0.5817673194889176,-0.9127729410399356,False
564,0,-0.440327089412664,False,False,-0.506112772679992,True,0,1,2,0,2,0,2,0,0,True,0,0.8177744674128837,-0.18183560823499786,False
7020,1,-0.440327089412664,False,True,1.2866215234776603,True,0,1,0,2,0,2,2,2,0,True,1,1.1418687902662172,1.7152925510695876,False
3800,1,-0.440327089412664,False,False,-1.2802480369298874,True,0,2,1,1,1,1,1,1,0,True,3,-1.4824642137615447,-0.9984515467624158,True
4689,0,-0.440327089412664,False,False,-1.076528230548336,False,1,0,2,0,0,0,0,0,0,False,0,-1.1749901125929976,-0.9361338173169971,False
410,1,-0.440327089412664,True,False,0.7162060656093164,True,0,2,1,1,1,1,1,1,2,False,2,-1.495760391109374,-0.5603523939178083,False
6876,1,-0.440327089412664,False,False,-1.076528230548336,True,0,0,2,0,0,0,0,2,0,True,0,-0.18774894451668955,-0.8588157140581677,False
